Uhrzeit;Netzbezug [kW];Netzeinspeisung [kW];Stromverbrauch [kW];Akkubeladung [kW];Akkuentnahme [kW];Stromerzeugung [kW];Akku Spannung [V];Akku Stromstärke [A]
03.05.2023 01:24:52;0,014551;0,025465;0,835252;0;0,843983;0,00291;46,944;-17,889999
03.05.2023 01:29:54;0,008731;0,017462;0,852714;0;0,862172;0;46,751999;-18,610001
03.05.2023 01:34:56;0,011641;0,021827;0,855624;0;0,865082;0;46,548;-19,559999
03.05.2023 01:39:58;0,013096;0,025465;0,878906;0;0,88982;0;46,372002;-18,25
03.05.2023 01:45:00;0,010186;0,018917;0,832342;0;0,841073;0,00291;46,189999;-18,26
03.05.2023 01:50:02;0,010186;0,021827;0,81197;0;0,822883;0;46,034;-17,34
03.05.2023 01:55:04;0,013096;0,022555;0,765405;0;0,776319;0;45,873001;-17,139999
03.05.2023 02:00:07;0,121829;0,002176;0,762879;0;0,64105;0;45,900002;-12,68
03.05.2023 02:05:08;0,258416;0;0,797148;0;0,536542;0;45,891998;-10,81
03.05.2023 02:10:10;0,369606;0;0,823611;0;0,456915;0,00291;45,883999;-9,37
03.05.2023 02:15:12;0,363786;0;0,762495;0;0,395071;0;45,886002;-7,98
03.05.2023 02:20:12;0,32666;0;0,670898;0;0,3479;0;45,883999;-7,01
03.05.2023 02:25:14;0,419081;0;0,727571;0;0,30267;0;45,882;-6,14
03.05.2023 02:30:16;0,275022;0;0,541313;0;0,267746;0,00291;45,880001;-5,32
03.05.2023 02:35:17;0,376674;0;0,61319;0;0,235056;0;45,882;-4,85
03.05.2023 02:40:20;0,617845;0;0,823793;0;0,208849;0;45,884998;-4,3
03.05.2023 02:45:22;0,593698;0;0,779957;0;0,185531;0;45,886002;-3,76
03.05.2023 02:50:24;0,381247;0;0,552954;0;0,165886;0,00291;45,887001;-3,34
03.05.2023 02:55:25;0,462813;0;0,60735;0;0,147458;0;45,894001;-2,97
03.05.2023 03:00:27;0,51221;0;0,646083;0;0,13169;0;45,889999;-2,79
03.05.2023 03:05:28;0,532892;0;0,65115;0;0,117528;0;45,895;-2,43
03.05.2023 03:10:30;0,365241;0;0,471466;0;0,104043;0,00291;45,896999;-2,23
03.05.2023 03:15:30;0,19043;0;0,222656;0;0,032959;0;46,014;-0,01
03.05.2023 03:20:32;0,232823;0;0,235733;0;0,00291;0;46,062;-0,01
03.05.2023 03:25:34;0,25174;0;0,256105;0;0,00291;0;46,091;-0,06
03.05.2023 03:30:36;0,261926;0;0,264836;0;0,004365;0,00291;46,108002;-0,21
03.05.2023 03:35:37;0,218997;0;0,224836;0;0,00292;0;46,112999;0
03.05.2023 03:40:40;0,194346;0;0,197246;0,000725;0,002901;0;46,127998;-0,01
03.05.2023 03:45:42;0,197899;0;0,20081;0;0,002183;0,00291;46,148998;-0,01
03.05.2023 03:50:44;0,259015;0;0,261926;0;0,00291;0;46,157001;-0,01
03.05.2023 03:55:46;0,260471;0;0,264836;0;0,002183;0;46,162998;-0,01
03.05.2023 04:00:48;0,216816;0;0,221182;0;0,00291;0;46,168999;-0,01
03.05.2023 04:05:50;0,202265;0;0,20372;0,000728;0,003638;0,00291;46,175999;-0,01
03.05.2023 04:10:52;0,196444;0;0,197899;0;0,002183;0;46,181;-0,01
03.05.2023 04:15:54;0,25465;0;0,261926;0;0,003638;0;46,183998;-0,01
03.05.2023 04:20:56;0,260471;0;0,261926;0;0,00291;0,00291;46,187;-0,01
03.05.2023 04:25:58;0,227002;0;0,235733;0;0,00291;0;46,191002;-0,01
03.05.2023 04:31:00;0,196444;0;0,197899;0;0,003638;0;46,194;-0,01
03.05.2023 04:36:02;0,275022;0;0,276477;0;0,003638;0,00291;46,195;-0,01
03.05.2023 04:41:04;0,325952;0;0,331773;0,000728;0,00291;0;46,195999;-0,01
03.05.2023 04:46:06;0,3536;0;0,355055;0;0,00291;0;46,200001;-0,01
03.05.2023 04:51:08;0,311401;0;0,317221;0;0,003638;0,00291;46,201;-0,01
03.05.2023 04:56:10;0,196444;0;0,20081;0;0,003638;0;46,203999;-0,01
03.05.2023 05:01:12;0,202265;0;0,20663;0,000728;0,00291;0,00291;46,205002;0
03.05.2023 05:06:14;0,235733;0;0,238643;0;0,004365;0;46,202999;-0,01
03.05.2023 05:11:16;0,432177;0;0,439453;0,000728;0,005093;0,00291;46,205002;-0,01
03.05.2023 05:16:18;0,392889;0;0,401619;0;0,004365;0;46,205002;-0,01
03.05.2023 05:21:20;0,197899;0;0,20372;0,000728;0,004365;0,00291;46,206001;0
03.05.2023 05:26:22;0,197899;0;0,20081;0,000728;0,005093;0,00291;46,205002;-0,01
03.05.2023 05:31:24;0,197899;0;0,209541;0;0,006548;0,00291;46,203999;-0,01
03.05.2023 05:36:26;0,244464;0;0,256105;0,000728;0,007276;0,00291;46,199001;-1,53
03.05.2023 05:41:28;0,231368;0;0,270657;0,000728;0,028375;0,014551;46,138;-0,02
03.05.2023 05:46:31;0,131981;0,000725;0,229154;0;0,045686;0,055113;46,115002;-1,24
03.05.2023 05:51:32;0,062779;0,00073;0,236516;0;0,059129;0,113878;46,083;-1,17
03.05.2023 05:56:35;0,020305;0,016679;0,252359;0;0,06599;0,179842;46,042;-1,51
03.05.2023 06:01:37;0,040744;0,013096;0,343414;0;0,064754;0,250285;46,027;-1,29
03.05.2023 06:06:38;0,055479;0;0,411714;0;0,061319;0,297835;46,001999;-1,37
03.05.2023 06:11:40;0,020372;0,02692;0,360875;0,007276;0,058206;0,314311;46,009998;7,59
03.05.2023 06:16:42;0,011641;0,015279;0,293939;0,078578;0,001455;0,375427;46,271999;4,37
03.05.2023 06:21:45;0;0,010878;0,220452;0,277015;0;0,507619;46,602001;7,82
03.05.2023 06:26:46;0,00876;0,01168;0,271556;0,375214;0;0,65115;46,806999;7,1
03.05.2023 06:31:46;0,001465;0,009521;0,319336;0,191895;0;0,521484;46,650002;1,63
03.05.2023 06:36:54;0,005707;0,012128;0,296774;0,090602;0;0,390942;46,691002;3,22
03.05.2023 06:41:57;0,004351;0,010152;0,249459;0,174766;0,00145;0,429301;46,77;4,22
03.05.2023 06:46:56;0,027925;0,024251;0,349799;0,158732;0,011023;0,493834;46,717999;1,6
03.05.2023 06:51:57;0,0073;0,02044;0,473033;0,510262;0;0,995704;47,245998;17,639999
03.05.2023 06:56:59;0,001455;0,011641;0,346324;1,12337;0;1,478425;47,715;29,379999
03.05.2023 07:01:58;0;0,009553;0,358617;1,209598;0;1,578504;47,805;27
03.05.2023 07:06:58;0;0,013184;0,307617;1,071533;0;1,391602;47,803001;23,23
03.05.2023 07:12:00;0,00291;0,010914;0,291029;1,092085;0;1,394027;47,965;20,93
03.05.2023 07:17:00;0,005859;0,014648;0,272461;0,788086;0;1,072266;48,000999;22,24
03.05.2023 07:22:03;0;0,010152;0,350982;0,997834;0;1,354618;48,155998;23,360001
03.05.2023 07:27:05;0,00291;0,108408;0,369606;1,509711;0;1,987725;48,634998;35,900002
03.05.2023 07:32:06;0;0,177387;0,332875;1,754163;0;2,260045;48,908001;35,91
03.05.2023 07:37:08;0,030558;0,132418;0,325952;1,634853;0;2,063392;48,931;23,559999
03.05.2023 07:42:10;0;0,22773;0,317221;1,599202;0;2,14488;49,327999;35,939999
03.05.2023 07:47:13;0,004351;0,444529;0,458308;1,773766;0;2,671527;49,558998;35,880001
03.05.2023 07:52:15;0,001455;0,556592;0,51221;1,777457;0;2,846259;49,750999;35,720001
03.05.2023 07:57:17;0;0,867265;0,465646;1,774547;0;3,102364;49,909;35,560001
03.05.2023 08:02:18;0;1,094253;0,470113;1,778982;0;3,346268;50,043999;35,48
03.05.2023 08:07:19;0;1,085493;0,63363;1,774602;0;3,492265;50,169998;35,459999
03.05.2023 08:12:21;0;1,086264;0,718841;1,78255;0;3,588382;50,291;35,459999
03.05.2023 08:17:23;0;1,383841;0,660635;1,784005;0;3,829936;50,414001;35,490002
03.05.2023 08:22:23;0;1,801758;0,527344;1,794434;0;4,125;50,539001;35,52
03.05.2023 08:27:25;0;1,997183;0,500569;1,797829;0;4,292671;50,669998;35,59
03.05.2023 08:32:27;0;2,248923;0,541313;1,80656;0;4,595341;50,803001;35,639999
03.05.2023 08:37:28;0;2,429402;0,578151;1,814022;0;4,820845;50,935001;35,619999
03.05.2023 08:42:31;0;2,47283;0,626547;1,815826;0;4,913753;51,068001;35,639999
03.05.2023 08:47:31;0;2,55542;0,632813;1,821533;0;5,006836;51,203999;35,700001
03.05.2023 08:52:32;0;2,673218;0,569391;1,834461;0;5,080721;51,341999;35,669998
03.05.2023 08:57:35;0;2,70561;0,565633;1,833955;0;5,108099;51,480999;35,669998
03.05.2023 09:02:37;0,032013;2,189262;0,60825;1,837118;0;4,598251;51,619999;35,720001
03.05.2023 09:07:39;0,024737;2,449733;0,724661;1,767998;0;4,915472;51,596001;26,139999
03.05.2023 09:12:39;0,032227;1,921875;0,703125;1,738037;0;4,327148;51,889;35,740002
03.05.2023 09:17:41;0,033468;1,900416;0,71302;1,727982;0;4,310133;51,773998;18
03.05.2023 09:22:43;0;3,738262;0,81779;0,931291;0;5,485888;51,750999;18,049999
03.05.2023 09:27:43;0;4,033447;0,849609;0,927246;0;5,81543;51,813;17,879999
03.05.2023 09:32:45;0;4,005281;0,873086;0,924016;0;5,797289;51,888;17,860001
03.05.2023 09:37:47;0;1,647222;0,646083;0,926198;0;3,221686;51,970001;17,860001
03.05.2023 09:42:49;0,001455;1,834935;0,71011;0,931291;0;3,474881;52,055;17,85
03.05.2023 09:47:51;0;3,120554;0,852714;0,929109;0;4,903831;52,145;17,84
03.05.2023 09:52:53;0;1,239782;0,777046;0,933474;0;2,95103;52,240002;17,870001
03.05.2023 09:57:55;0,001455;3,033245;0,963305;0,93784;0;4,932934;52,338001;17,91
03.05.2023 10:02:57;0;4,013284;0,852714;0,935657;0;5,797289;52,444;17,9
03.05.2023 10:07:59;0;4,051845;0,820701;0,939295;0;5,814751;52,550999;17,92
03.05.2023 10:13:01;0;3,933979;0,747943;0,942205;0;5,622672;52,662998;17,889999
03.05.2023 10:18:04;0;2,884727;0,670057;0,941996;0;4,498956;52,780998;17,879999
03.05.2023 10:23:03;0;1,376414;0,587897;0,948719;0;2,910091;52,897999;17,870001
03.05.2023 10:28:05;0;3,49307;0,782867;0,944388;0;5,223963;53,021;17,879999
03.05.2023 10:33:07;0;0,902189;0,596609;0,948026;0;2,44755;53,145;17,9
03.05.2023 10:38:07;0;2,197266;0,600586;0,953613;0;3,75;53,263;17,91
03.05.2023 10:43:09;0;2,152884;0,605339;0,950208;0;3,707704;53,375999;17,82
03.05.2023 10:48:11;0,001455;1,732348;0,701379;0,950208;0;3,381752;53,484001;17,74
03.05.2023 10:53:11;0;3,949951;0,916992;0,94043;0;5,806641;53,569;15,83
03.05.2023 10:58:13;0;3,954351;0,910919;0,717385;0;5,584838;53,576;11,14
03.05.2023 11:03:15;0;2,44173;0,71011;0,507117;0;3,658229;53,577;8,1
03.05.2023 11:08:17;0;2,646905;0,695558;0,365241;0;3,707704;53,580002;6,02
03.05.2023 11:13:19;0;3,908514;0,791598;0,269929;0;4,967858;53,581001;4,48
03.05.2023 11:18:22;0;1,25527;0,652653;0,202322;0;2,111696;53,578999;3,3
03.05.2023 11:23:23;0;1,392818;0,63655;0,145998;0;2,175366;53,577999;2,35
03.05.2023 11:28:25;0;2,048841;0,646083;0,114229;0;2,805515;53,573002;1,46
03.05.2023 11:33:27;0;1,450777;0,582057;0,079305;0;2,115778;53,577999;1,48
03.05.2023 11:38:30;0;2,762898;0,675859;0,039159;0,000725;3,475015;53,553001;0,01
03.05.2023 11:43:31;0;3,789371;0,832187;0;0;4,625208;53,547001;-0,02
03.05.2023 11:48:33;0;3,311177;0,794508;0;0,000728;4,106413;53,542;0,02
03.05.2023 11:53:35;0;3,027425;0,733392;0,000728;0;3,760089;53,539001;-0,01
03.05.2023 11:58:37;0;2,533404;0,660635;0;0;3,189673;53,535999;0
03.05.2023 12:03:39;0;2,526855;0,666455;0;0,000728;3,195494;53,534;-0,01
03.05.2023 12:08:41;0;3,781189;0,91383;0;0;4,697201;53,532001;-0,01
03.05.2023 12:13:43;0;2,711659;0,983677;0,000728;0,000728;3,693152;53,528999;0
03.05.2023 12:18:45;0;2,375521;0,791598;0;0;3,166391;53,526001;-0,01
03.05.2023 12:23:47;0;2,619257;0,753764;0;0,000728;3,373021;53,525002;0,01
03.05.2023 12:28:50;0;2,781753;0,754177;0;0;3,53593;53,523998;0
03.05.2023 12:33:51;0;2,894405;0,718309;0;0,00073;3,611983;53,521;0
03.05.2023 12:39:19;0;3,226229;0,793159;0,00067;0;4,019388;53,521;-0,03
03.05.2023 12:44:11;0;3,811353;0,818707;0;0,000752;4,629308;53,52;-0,01
03.05.2023 12:49:11;0;3,14209;0,700195;0;0,000732;3,84375;53,519001;-0,02
03.05.2023 12:54:11;0;2,567139;0,65625;0;0;3,222656;53,518002;0,01
03.05.2023 12:59:11;0;2,287354;0,650391;0,000732;0;2,938477;53,515999;0,01
03.05.2023 13:04:11;0;2,348877;0,720703;0,000732;0,000732;3,070313;53,514999;0,01
03.05.2023 13:09:12;0;2,956454;0,756268;0;0,00073;3,708342;53,513;-0,04
03.05.2023 13:14:11;0;2,830725;0,681961;0,000735;0,000735;3,515625;53,512001;0
03.05.2023 13:19:13;0;2,636719;0,654814;0;0,000728;3,288623;53,509998;-0,01
03.05.2023 13:24:13;0;2,344482;0,647461;0;0;2,99707;53,509998;-0,01
03.05.2023 13:29:13;0;2,915771;0,782227;0,001465;0;3,697266;53,508999;-0,02
03.05.2023 13:34:16;0;2,678779;0,957225;0;0,00145;3,631652;53,507;0,02
03.05.2023 13:39:17;0;2,927254;0,753348;0,00073;0;3,682062;53,506001;-0,02
03.05.2023 13:44:20;0;3,634553;0,835396;0;0;4,469949;53,505001;0
03.05.2023 13:49:21;0;2,831626;0,770868;0,00073;0,00073;3,600304;53,504002;-0,01
03.05.2023 13:54:24;0;2,317644;0,791886;0;0;3,10953;53,501999;0,01
03.05.2023 13:59:25;0;2,283404;0,732909;0,00073;0;3,019233;53,501999;-0,02
03.05.2023 14:05:00;0;2,462249;0,679513;0;0,000656;3,143074;53,500999;0
03.05.2023 14:09:57;0;2,313417;0,763494;0;0;3,077652;53,5;0
03.05.2023 14:15:00;0;2,477181;1,058748;0;0;3,533029;53,499001;0
03.05.2023 14:19:45;0;1,289833;2,204975;0;0,000771;3,494038;53,497002;0
03.05.2023 14:24:45;0;2,006836;1,722656;0;0,000732;3,729492;53,495998;0
03.05.2023 14:29:43;0;3,131472;1,687028;0,000737;0;4,816288;53,494999;0
03.05.2023 14:34:43;0;1,932129;1,391602;0;0,000732;3,325195;53,493999;-0,01
03.05.2023 14:39:43;0;2,415527;1,265625;0;0;3,682617;53,493999;-0,01
03.05.2023 14:44:43;0;2,210449;1,03125;0;0;3,237305;53,492001;0
03.05.2023 14:49:44;0;2,261505;0,992784;0;0,00073;3,255749;53,492001;-0,02
03.05.2023 14:54:42;0;3,879132;0,958539;0;0,000737;4,833984;53,490002;-0,02
03.05.2023 14:59:42;0;3,724365;0,776367;0;0,000732;4,505859;53,487999;-0,02
03.05.2023 15:04:45;0;2,497486;0,643951;0,000725;0;3,138537;53,488998;0,02
03.05.2023 15:09:47;0;2,035745;0,602429;0;0;2,639629;53,487;-0,02
03.05.2023 15:14:49;0;1,997911;0,666455;0;0,000728;2,662911;53,484001;0
03.05.2023 15:19:51;0;3,429772;0,750854;0;0,000728;4,18208;53,484001;0
03.05.2023 15:24:53;0;3,84958;0,750854;0;0,000728;4,595341;53,484001;0,02
03.05.2023 15:29:55;0;2,208179;0,683917;0,000728;0;2,895734;53,484001;-0,02
03.05.2023 15:34:57;0;4,006008;0,759585;0;0,001455;4,767048;53,480999;-0,01
03.05.2023 15:39:58;0;2,310414;0,694949;0;0;2,998793;53,480999;-0,01
03.05.2023 15:45:01;0;2,240776;0,64105;0,000725;0;2,889078;53,480999;-0,01
03.05.2023 15:50:03;0;3,314815;0,683917;0;0,000728;3,995822;53,479;0
03.05.2023 15:55:05;0;3,236965;0,643173;0;0;3,879411;53,48;-0,01
03.05.2023 16:00:07;0;3,270433;0,631532;0;0,000728;3,902693;53,476002;0
03.05.2023 16:05:07;0;4,037842;0,744141;0,000732;0,000732;4,77832;53,477001;-0,02
03.05.2023 16:10:09;0;3,304629;0,692648;0;0;3,998732;53,474998;-0,01
03.05.2023 16:15:11;0;1,647949;0,576237;0;0,000728;2,223458;53,473;0,01
03.05.2023 16:20:13;0;1,510438;0,50639;0;0,000728;2,019738;53,471001;-0,01
03.05.2023 16:25:15;0;3,602206;0,631532;0;0;4,231555;53,472;-0,02
03.05.2023 16:30:17;0;4,059121;0,707199;0;0,000728;4,764138;53,471001;-0,01
03.05.2023 16:35:19;0;4,041659;0,733392;0;0,000728;4,778689;53,469002;0,01
03.05.2023 16:40:21;0;3,963809;0,724661;0,000728;0;4,68556;53,467999;-0,01
03.05.2023 16:45:23;0;1,331456;0,718841;0;0,000728;2,051751;53,466999;0
03.05.2023 16:50:25;0;0,242281;1,332911;0;0,000728;1,568644;53,466;-0,01
03.05.2023 17:05:50;0;0,979624;1,206715;0,000238;0,000713;2,187289;53,464001;0
03.05.2023 17:10:52;0;2,614892;1,245602;0;0;3,859039;53,464001;0,02
03.05.2023 17:15:52;0;1,280273;1,12793;0;0,000732;2,411133;53,460999;0
03.05.2023 17:20:52;0;2,874023;1,113281;0;0;3,987305;53,460999;-0,02
03.05.2023 17:25:51;0;3,249602;1,117005;0,000735;0,000735;4,365136;53,459;0
03.05.2023 17:30:51;0;3,021973;1,12207;0;0;4,142578;53,457001;0
03.05.2023 17:35:51;0;2,759766;1,092773;0;0,000732;3,852539;53,456001;-0,01
03.05.2023 17:40:51;0;3,092285;1,037109;0;0,000732;4,130859;53,455002;0,01
03.05.2023 17:45:51;0;2,268311;1,001953;0;0;3,269531;53,455002;0
03.05.2023 17:50:52;0;2,514811;1,004464;0,00073;0;3,515625;53,452999;-0,01
03.05.2023 18:21:30;0,003825;2,044844;1,169165;0,00012;0,000359;3,210542;53,449001;-0,02
03.05.2023 18:26:17;0;1,420184;1,283142;0,000766;0;2,704091;53,449001;0
03.05.2023 18:31:18;0;1,29427;1,071623;0;0;2,362243;53,445999;0,01
03.05.2023 18:36:18;0;1,051758;0,975586;0;0,000732;2,027344;53,446999;0
03.05.2023 18:41:17;0;0,845837;0,946514;0;0;1,796026;53,443001;0,01
03.05.2023 18:46:17;0,00293;0,864258;0,996094;0,019043;0,000732;1,87207;53,453999;-0,01
03.05.2023 18:51:18;0;0,66575;1,094983;0,00073;0;1,763652;53,446999;-0,02
03.05.2023 18:56:18;0,124512;0,254883;1,189453;0,098877;0,000732;1,415039;53,618999;9,63
03.05.2023 19:01:18;0,292969;0,010254;1,119141;0,196289;0,127441;0,905273;53,604;9,63
03.05.2023 19:06:17;0,207234;0,006614;0,867148;0,134481;0,135216;0,664324;53,382;-6
03.05.2023 19:11:18;0,328495;0,00292;0,697869;0,249656;0,02263;0,604431;53,583;2,28
03.05.2023 19:16:18;0,14502;0,006592;0,758789;0,080566;0,09668;0,603516;53,472;-3,08
03.05.2023 19:21:20;0,017462;0,020372;1,201948;0;0,632987;0,570416;53,158001;-13,35
03.05.2023 19:26:19;0,011758;0,025721;1,08467;0;0,563646;0,532047;53,111;-8,9
03.05.2023 19:31:22;0,011603;0,020305;0,997834;0;0,470635;0,539527;53,033001;-8,7
03.05.2023 19:36:24;0,010186;0,019644;0,969125;0;0,462008;0,518031;52,931;-9,71
03.05.2023 19:41:26;0,014551;0,025465;0,983677;0;0,47947;0,51221;52,825001;-10,31
03.05.2023 19:46:29;0,010152;0,01958;1,029742;0;0,538076;0,501818;52,705002;-10,55
03.05.2023 19:51:29;0,010254;0,019043;1,051758;0;0,602783;0,459961;52,535;-13,13
03.05.2023 20:16:56;0,010648;0,020289;1,006684;0;0,678605;0,337288;51,951;-15,49
03.05.2023 20:21:56;0,008789;0,020508;0,987305;0;0,782227;0,216797;51,862999;-14,44
03.05.2023 20:26:56;0,010254;0,019775;0,873047;0;0,697266;0,18457;51,761002;-16,18
03.05.2023 20:31:56;0,011719;0,02124;0,960938;0;0,818115;0,155273;51,661999;-16,25
03.05.2023 20:36:56;0,008789;0,02124;0,84668;0;0,753662;0,102539;51,616001;-13,62
03.05.2023 20:41:56;0,00293;0,012451;0,782227;0;0,718506;0,076172;51,533001;-13,96
03.05.2023 20:46:55;0,014697;0,019107;1,078791;0;1,021471;0,05879;51,316002;-21,33
03.05.2023 20:51:56;0,01314;0,02628;1,030744;0;1,005194;0,040879;51,247002;-19,25
03.05.2023 20:56:55;0,007349;0,018372;0,934756;0;0,930347;0,011758;51,162998;-19,719999
03.05.2023 21:01:56;0,0073;0,01752;0,946065;0;0,958475;0;51,064999;-19,110001
03.05.2023 21:06:58;0,016007;0,026193;0,992407;0;1,003321;0;50,981998;-18,1
03.05.2023 21:12:00;0,014551;0,021827;1,024421;0;1,027331;0,00291;50,863998;-20,26
03.05.2023 21:17:01;1,122722;0,058399;2,376843;0;1,313249;0;50,728001;-19,629999
03.05.2023 21:22:04;0,007252;0,020305;0,934019;0;0,943446;0;50,745998;-14,55
03.05.2023 21:27:06;0;0,012369;0,724661;0;0,735575;0;50,701;-14,77
03.05.2023 21:32:07;0,01752;0,01606;0,919786;0;0,920516;0,00292;50,438;-27,84
03.05.2023 21:37:10;0,00145;0,02248;0,905012;0;0,924592;0;50,525002;-15,94
03.05.2023 21:42:12;0,00291;0,011641;0,800329;0;0,807604;0;50,466999;-16,01
03.05.2023 21:47:14;0,001455;0,013096;0,736302;0;0,747216;0;50,43;-14,53
03.05.2023 21:52:16;0,005821;0,016007;0,742123;0;0,750854;0,00291;50,341;-17,370001
03.05.2023 21:57:17;0,0073;0,01314;0,835107;0;0,842407;0;50,255001;-18,200001
03.05.2023 22:02:18;0;0,01314;0,870146;0;0,881826;0;50,206001;-16,83
03.05.2023 22:07:20;0,00291;0,011641;0,81488;0;0,823611;0;50,139999;-17,32
03.05.2023 22:12:22;0,005821;0,013824;0,881817;0;0,887637;0,00291;50,068001;-17,34
03.05.2023 22:17:23;0;0,01533;0,776708;0;0,792768;0;50,070999;-13,16
03.05.2023 22:22:26;0,00145;0,011603;0,646852;0;0,655554;0;50,036999;-13
03.05.2023 22:27:28;0,008731;0,015279;0,724661;0;0,731209;0;49,949001;-14,54
03.05.2023 22:32:30;0;0,011641;0,71302;0;0,721023;0,00291;49,902;-14,59
03.05.2023 22:37:32;0,00291;0,013824;0,663545;0;0,675914;0;49,902;-11,39
03.05.2023 22:42:34;0;0,010186;0,558775;0;0,567506;0;49,870998;-11,42
03.05.2023 22:47:36;0,001455;0,011641;0,555865;0;0,565323;0,00291;49,834;-11,29
03.05.2023 22:52:38;0,004365;0,013824;0,596609;0;0,605339;0;49,762001;-12,92
03.05.2023 22:57:40;0;0,010914;0,628622;0;0,636625;0;49,715;-12,78
03.05.2023 23:02:42;0,001455;0,010914;0,622801;0;0,634442;0;49,674999;-12,05
03.05.2023 23:07:45;0,00145;0,011603;0,559831;0;0,569259;0,002901;49,643002;-11,28
03.05.2023 23:12:46;0,00146;0,01241;0,551871;0;0,559901;0;49,609001;-11,41
03.05.2023 23:17:48;0,005821;0,013096;0,558775;0;0,566778;0;49,549;-12,4
03.05.2023 23:22:50;0,004365;0,013824;0,692648;0;0,699196;0,00291;49,455002;-14,29
03.05.2023 23:27:52;0,001455;0,010914;0,695558;0;0,706472;0;49,396;-14,17
03.05.2023 23:32:55;0,004351;0,013053;0,701965;0;0,709942;0;49,298;-16,780001
03.05.2023 23:37:56;0,00292;0,01241;0,747508;0;0,756998;0,00292;49,261002;-14,71
03.05.2023 23:42:58;0,005821;0,013096;0,779957;0;0,782867;0;49,134998;-18,870001
03.05.2023 23:47:58;0;0,016113;0,811523;0;0,827637;0;49,137001;-12,9
03.05.2023 23:53:00;0,00291;0,011641;0,625711;0;0,633715;0;49,099998;-12,82
03.05.2023 23:58:02;0,001455;0,013096;0,564595;0;0,575509;0,00291;49,085999;-11,01
04.05.2023 00:03:04;0,00291;0,011641;0,541313;0;0,550044;0;49,042;-11,41
04.05.2023 00:08:06;0,004365;0,014551;0,541313;0;0,549316;0;48,984001;-12,46
04.05.2023 00:13:08;0,00291;0,011641;0,596609;0;0,606067;0,00291;48,922001;-12,5
04.05.2023 00:18:11;0,00145;0,012328;0,588838;0;0,600441;0;48,873001;-12,1
04.05.2023 00:23:13;0,001455;0,011641;0,529672;0;0,539858;0;48,849998;-10,95
04.05.2023 00:28:15;0;0,010914;0,518031;0;0,527489;0,00291;48,801998;-10,8
04.05.2023 00:33:16;0,00292;0,01168;0,525592;0;0,532892;0;48,754002;-10,78
04.05.2023 00:38:19;0,002901;0,013778;0,588838;0;0,59754;0;48,666;-12,42
04.05.2023 00:43:21;0,008731;0,013096;0,686827;0;0,69192;0;48,557999;-14,29
04.05.2023 00:48:23;0;0,012369;0,631532;0;0,643173;0,00291;48,514999;-12,7
04.05.2023 00:53:24;0,00292;0,01168;0,60735;0;0,61903;0;48,442001;-12,94
04.05.2023 00:58:27;0,00145;0,012328;0,530825;0;0,538801;0;48,417999;-11,01
04.05.2023 01:03:28;0,00438;0,01387;0,592751;0;0,600781;0,00292;48,319;-12,49
04.05.2023 01:08:31;0;0,010878;0,583037;0;0,590289;0;48,250999;-12,08
04.05.2023 01:13:32;0,00146;0,01606;0,327035;0;0,342365;0;48,342999;-5,13
04.05.2023 01:18:34;0;0,010186;0,241554;0;0,249557;0,00291;48,325001;-5,06
04.05.2023 01:23:36;0,001455;0,011641;0,224092;0;0,235733;0;48,308998;-4,56
04.05.2023 01:28:38;0,007276;0,010914;0,282298;0;0,283025;0;48,244999;-5,92
04.05.2023 01:33:40;0;0,010186;0,279387;0;0,288118;0,00291;48,202;-5,99
04.05.2023 01:38:42;0;0,010914;0,224092;0;0,23355;0;48,192001;-4,84
04.05.2023 01:43:44;0;0,010914;0,212451;0;0,223364;0;48,160999;-4,65
04.05.2023 01:48:44;0,001465;0,010254;0,213867;0;0,223389;0,00293;48,127998;-4,63
04.05.2023 01:53:46;0,00291;0,012369;0,285208;0;0,291756;0;48,056999;-5,93
04.05.2023 01:58:49;0,00145;0,010152;0,281366;0;0,290793;0;48,008999;-5,88
04.05.2023 02:03:51;0;0,010914;0,238643;0;0,246647;0,00291;47,987;-4,81
04.05.2023 02:08:53;0;0,010186;0,212451;0;0,223364;0;47,953999;-4,57
04.05.2023 02:13:55;0;0,010914;0,209541;0;0,220454;0,00291;47,916;-4,58
04.05.2023 02:18:56;0,0073;0,01533;0,286156;0;0,292725;0;47,798;-8,42
04.05.2023 02:23:58;0;0,010186;0,378337;0;0,385613;0;47,715;-7,96
04.05.2023 02:29:01;0;0,011603;0,324876;0;0,335754;0,002901;47,674;-6,56
04.05.2023 02:34:01;0;0,011719;0,28125;0;0,293701;0;47,651001;-4,61
04.05.2023 02:39:03;0;0,010186;0,212451;0;0,221909;0;47,613998;-4,69
04.05.2023 02:44:05;0,00291;0,013096;0,261926;0;0,271384;0,00291;47,530998;-6,44
04.05.2023 02:49:07;0,001455;0,010914;0,282298;0;0,291029;0;47,467999;-6,2
04.05.2023 02:54:07;0;0,010254;0,246094;0;0,253418;0;47,445999;-4,93
04.05.2023 02:59:09;0;0,010186;0,215361;0;0,222637;0,00291;47,403;-4,62
04.05.2023 03:04:10;0;0,01022;0,218997;0;0,229946;0;47,355;-4,9
04.05.2023 03:09:12;0,004365;0,014551;0,273567;0;0,283753;0,00291;47,266998;-6,11
04.05.2023 03:14:15;0;0,010152;0,281366;0;0,289343;0;47,206001;-6,12
